regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Norte,TO,,17,,,,2020-12-24,52,1572866.0,88739,363,1221,2,,,
Norte,TO,,17,,,,2020-12-25,52,1572866.0,88979,240,1223,2,,,
Norte,TO,,17,,,,2020-12-26,52,1572866.0,89140,161,1224,1,,,
Norte,TO,,17,,,,2020-12-27,53,1572866.0,89289,149,1225,1,,,
Norte,TO,,17,,,,2020-12-28,53,1572866.0,89410,121,1226,1,,,
Norte,TO,,17,,,,2020-12-29,53,1572866.0,89794,384,1229,3,,,
Norte,TO,,17,,,,2020-12-30,53,1572866.0,90047,253,1232,3,,,
Norte,TO,,17,,,,2020-12-31,53,1572866.0,90358,311,1234,2,,,
Norte,TO,,17,,,,2021-01-01,53,1572866.0,90536,178,1236,2,,,
Norte,TO,,17,,,,2021-01-02,53,1572866.0,90592,56,1239,3,,,
Norte,TO,,17,,,,2021-01-03,1,1572866.0,90703,111,1242,3,,,
Norte,TO,,17,,,,2021-01-04,1,1572866.0,90860,157,1244,2,,,
Norte,TO,,17,,,,2021-01-05,1,1572866.0,91230,370,1248,4,,,
Norte,TO,,17,,,,2021-01-06,1,1572866.0,91596,366,1252,4,,,
Norte,TO,,17,,,,2021-01-07,1,1572866.0,92000,404,1257,5,,,
Norte,TO,,17,,,,2021-01-08,1,1572866.0,92445,445,1263,6,,,
Norte,TO,,17,,,,2021-01-09,1,1572866.0,92916,471,1267,4,,,
Norte,TO,,17,,,,2021-01-10,2,1572866.0,93099,183,1270,3,,,
Norte,TO,,17,,,,2021-01-11,2,1572866.0,93261,162,1274,4,,,
Norte,TO,,17,,,,2021-01-12,2,1572866.0,93895,634,1278,4,,,
Norte,TO,,17,,,,2021-01-13,2,1572866.0,94381,486,1286,8,,,
Norte,TO,,17,,,,2021-01-14,2,1572866.0,94945,564,1294,8,,,
Norte,TO,,17,,,,2021-01-15,2,1572866.0,95503,558,1301,7,,,
Norte,TO,,17,,,,2021-01-16,2,1572866.0,96058,555,1308,7,,,
Norte,TO,,17,,,,2021-01-17,3,1572866.0,96390,332,1313,5,,,
Norte,TO,,17,,,,2021-01-18,3,1572866.0,96589,199,1316,3,,,
Norte,TO,,17,,,,2021-01-19,3,1572866.0,97196,607,1323,7,,,
Norte,TO,,17,,,,2021-01-20,3,1572866.0,97790,594,1330,7,,,
Norte,TO,,17,,,,2021-01-21,3,1572866.0,98252,462,1334,4,,,
Norte,TO,,17,,,,2021-01-22,3,1572866.0,98787,535,1338,4,,,
Norte,TO,,17,,,,2021-01-23,3,1572866.0,99290,503,1344,6,,,
Norte,TO,,17,,,,2021-01-24,4,1572866.0,99485,195,1347,3,,,
Norte,TO,,17,,,,2021-01-25,4,1572866.0,99623,138,1348,1,,,
Norte,TO,,17,,,,2021-01-26,4,1572866.0,100204,581,1353,5,,,
Norte,TO,,17,,,,2021-01-27,4,1572866.0,100709,505,1359,6,,,
Norte,TO,,17,,,,2021-01-28,4,1572866.0,101119,410,1366,7,,,
Norte,TO,,17,,,,2021-01-29,4,1572866.0,101666,547,1371,5,,,
Norte,TO,,17,,,,2021-01-30,4,1572866.0,102108,442,1376,5,,,
Norte,TO,,17,,,,2021-01-31,5,1572866.0,102217,109,1382,6,,,
Norte,TO,,17,,,,2021-02-01,5,1572866.0,102348,131,1386,4,,,
Norte,TO,,17,,,,2021-02-02,5,1572866.0,102790,442,1391,5,,,
Norte,TO,,17,,,,2021-02-03,5,1572866.0,103215,425,1397,6,,,
Norte,TO,,17,,,,2021-02-04,5,1572866.0,103616,401,1402,5,,,
Norte,TO,,17,,,,2021-02-05,5,1572866.0,103950,334,1407,5,,,
Norte,TO,,17,,,,2021-02-06,5,1572866.0,104402,452,1414,7,,,
Norte,TO,,17,,,,2021-02-07,6,1572866.0,104592,190,1419,5,,,
Norte,TO,,17,,,,2021-02-08,6,1572866.0,104737,145,1425,6,,,
Norte,TO,,17,,,,2021-02-09,6,1572866.0,105184,447,1430,5,,,
Norte,TO,,17,,,,2021-02-10,6,1572866.0,105577,393,1437,7,,,
Norte,TO,,17,,,,2021-02-11,6,1572866.0,105998,421,1444,7,,,
Norte,TO,,17,,,,2021-02-12,6,1572866.0,106495,497,1447,3,,,
Norte,TO,,17,,,,2021-02-13,6,1572866.0,106974,479,1451,4,,,
Norte,TO,,17,,,,2021-02-14,7,1572866.0,107163,189,1455,4,,,
Norte,TO,,17,,,,2021-02-15,7,1572866.0,107240,77,1457,2,,,
Norte,TO,,17,,,,2021-02-16,7,1572866.0,107560,320,1458,1,,,
Norte,TO,,17,,,,2021-02-17,7,1572866.0,107832,272,1461,3,,,
Norte,TO,,17,,,,2021-02-18,7,1572866.0,108397,565,1464,3,,,
Norte,TO,,17,,,,2021-02-19,7,1572866.0,108896,499,1470,6,,,
Norte,TO,,17,,,,2021-02-20,7,1572866.0,109518,622,1476,6,,,
Norte,TO,,17,,,,2021-02-21,8,1572866.0,109841,323,1481,5,,,
Norte,TO,,17,,,,2021-02-22,8,1572866.0,110077,236,1485,4,,,
Norte,TO,,17,,,,2021-02-23,8,1572866.0,110761,684,1490,5,,,
Norte,TO,,17,,,,2021-02-24,8,1572866.0,111370,609,1496,6,,,
Norte,TO,,17,,,,2021-02-25,8,1572866.0,112054,684,1503,7,,,
Norte,TO,,17,,,,2021-02-26,8,1572866.0,112823,769,1509,6,,,
Norte,TO,,17,,,,2021-02-27,8,1572866.0,113594,771,1517,8,,,
Norte,TO,,17,,,,2021-02-28,9,1572866.0,113924,330,1526,9,,,
Norte,TO,,17,,,,2021-03-01,9,1572866.0,114467,543,1532,6,,,
Norte,TO,,17,,,,2021-03-02,9,1572866.0,115341,874,1539,7,,,
Norte,TO,,17,,,,2021-03-03,9,1572866.0,116038,697,1549,10,,,
Norte,TO,,17,,,,2021-03-04,9,1572866.0,116912,874,1557,8,,,
Norte,TO,,17,,,,2021-03-05,9,1572866.0,117728,816,1565,8,,,
Norte,TO,,17,,,,2021-03-06,9,1572866.0,118244,516,1574,9,,,
Norte,TO,,17,,,,2021-03-07,10,1572866.0,118942,698,1584,10,,,
Norte,TO,,17,,,,2021-03-08,10,1572866.0,119323,381,1594,10,,,
Norte,TO,,17,,,,2021-03-09,10,1572866.0,120228,905,1601,7,,,
Norte,TO,,17,,,,2021-03-10,10,1572866.0,121232,1004,1611,10,,,
Norte,TO,,17,,,,2021-03-11,10,1572866.0,122426,1194,1623,12,,,
Norte,TO,,17,,,,2021-03-12,10,1572866.0,123537,1111,1639,16,,,
Norte,TO,,17,,,,2021-03-13,10,1572866.0,124722,1185,1660,21,,,
Norte,TO,,17,,,,2021-03-14,11,1572866.0,125392,670,1680,20,,,
Norte,TO,,17,,,,2021-03-15,11,1572866.0,126131,739,1697,17,,,
Norte,TO,,17,,,,2021-03-16,11,1572866.0,127093,962,1715,18,,,
Norte,TO,,17,,,,2021-03-17,11,1572866.0,128258,1165,1735,20,,,
Norte,TO,,17,,,,2021-03-18,11,1572866.0,129539,1281,1755,20,,,
Norte,TO,,17,,,,2021-03-19,11,1572866.0,130824,1285,1775,20,,,
Norte,TO,,17,,,,2021-03-20,11,1572866.0,131765,941,1791,16,,,
Norte,TO,,17,,,,2021-03-21,12,1572866.0,132419,654,1806,15,,,
Norte,TO,,17,,,,2021-03-22,12,1572866.0,133050,631,1821,15,,,
Norte,TO,,17,,,,2021-03-23,12,1572866.0,134176,1126,1838,17,,,
Norte,TO,,17,,,,2021-03-24,12,1572866.0,135018,842,1860,22,,,
Norte,TO,,17,,,,2021-03-25,12,1572866.0,136020,1002,1885,25,,,
Norte,TO,,17,,,,2021-03-26,12,1572866.0,137128,1108,1912,27,,,
Norte,TO,,17,,,,2021-03-27,12,1572866.0,138206,1078,1942,30,,,
Norte,TO,,17,,,,2021-03-28,13,1572866.0,138840,634,1972,30,,,
Norte,TO,,17,,,,2021-03-29,13,1572866.0,139094,254,1984,12,,,
Norte,TO,,17,,,,2021-03-30,13,1572866.0,140018,924,2007,23,,,
Norte,TO,,17,,,,2021-03-31,13,1572866.0,140975,957,2032,25,,,
Norte,TO,,17,,,,2021-04-01,13,1572866.0,141913,938,2057,25,,,
Norte,TO,,17,,,,2021-04-02,13,1572866.0,142493,580,2079,22,,,
Norte,TO,,17,,,,2021-04-03,13,1572866.0,143072,579,2101,22,,,
Norte,TO,,17,,,,2021-04-04,14,1572866.0,143322,250,2107,6,,,
Norte,TO,,17,,,,2021-04-05,14,1572866.0,143651,329,2113,6,,,
Norte,TO,,17,,,,2021-04-06,14,1572866.0,144551,900,2133,20,,,
Norte,TO,,17,,,,2021-04-07,14,1572866.0,145374,823,2157,24,,,
Norte,TO,,17,,,,2021-04-08,14,1572866.0,146506,1132,2181,24,,,
Norte,TO,,17,,,,2021-04-09,14,1572866.0,147231,725,2204,23,,,
Norte,TO,,17,,,,2021-04-10,14,1572866.0,147752,521,2227,23,,,
Norte,TO,,17,,,,2021-04-11,15,1572866.0,148065,313,2248,21,,,
Norte,TO,,17,,,,2021-04-12,15,1572866.0,148347,282,2269,21,,,
Norte,TO,,17,,,,2021-04-13,15,1572866.0,149269,922,2289,20,,,
Norte,TO,,17,,,,2021-04-14,15,1572866.0,150210,941,2309,20,,,
Norte,TO,,17,,,,2021-04-15,15,1572866.0,151243,1033,2327,18,,,
Norte,TO,,17,,,,2021-04-16,15,1572866.0,151909,666,2348,21,,,
Norte,TO,,17,,,,2021-04-17,15,1572866.0,152684,775,2357,9,,,
Norte,TO,,17,,,,2021-04-18,16,1572866.0,152951,267,2374,17,,,
Norte,TO,,17,,,,2021-04-19,16,1572866.0,153251,300,2382,8,,,
Norte,TO,,17,,,,2021-04-20,16,1572866.0,154126,875,2396,14,,,
Norte,TO,,17,,,,2021-04-21,16,1572866.0,154764,638,2414,18,,,
Norte,TO,,17,,,,2021-04-22,16,1572866.0,155130,366,2428,14,,,
Norte,TO,,17,,,,2021-04-23,16,1572866.0,155939,809,2440,12,,,
Norte,TO,,17,,,,2021-04-24,16,1572866.0,156442,503,2452,12,,,
Norte,TO,,17,,,,2021-04-25,17,1572866.0,156656,214,2464,12,,,
Norte,TO,,17,,,,2021-04-26,17,1572866.0,156890,234,2473,9,,,
Norte,TO,,17,,,,2021-04-27,17,1572866.0,157616,726,2488,15,,,
Norte,TO,,17,,,,2021-04-28,17,1572866.0,158332,716,2509,21,,,
Norte,TO,,17,,,,2021-04-29,17,1572866.0,159142,810,2529,20,,,
Norte,TO,,17,,,,2021-04-30,17,1572866.0,159716,574,2546,17,,,
Norte,TO,,17,,,,2021-05-01,17,1572866.0,160449,733,2559,13,,,
Norte,TO,,17,,,,2021-05-02,18,1572866.0,160685,236,2573,14,,,
Norte,TO,,17,,,,2021-05-03,18,1572866.0,160972,287,2587,14,,,
Norte,TO,,17,,,,2021-05-04,18,1572866.0,161738,766,2601,14,,,
Norte,TO,,17,,,,2021-05-05,18,1572866.0,162321,583,2615,14,,,
Norte,TO,,17,,,,2021-05-06,18,1572866.0,163141,820,2630,15,,,
Norte,TO,,17,,,,2021-05-07,18,1572866.0,163841,700,2642,12,,,
Norte,TO,,17,,,,2021-05-08,18,1572866.0,164460,619,2650,8,,,
Norte,TO,,17,,,,2021-05-09,19,1572866.0,164698,238,2657,7,,,
Norte,TO,,17,,,,2021-05-10,19,1572866.0,164943,245,2659,2,,,
Norte,TO,,17,,,,2021-05-11,19,1572866.0,165599,656,2666,7,,,
Norte,TO,,17,,,,2021-05-12,19,1572866.0,166214,615,2680,14,,,
Norte,TO,,17,,,,2021-05-13,19,1572866.0,167067,853,2693,13,,,
Nordeste,MA,,21,,,,2020-02-25,9,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-02-26,9,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-02-27,9,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-02-28,9,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-02-29,9,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-01,10,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-02,10,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-03,10,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-04,10,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-05,10,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-06,10,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-07,10,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-08,11,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-09,11,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-10,11,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-11,11,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-12,11,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-13,11,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-14,11,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-15,12,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-16,12,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-17,12,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-18,12,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-19,12,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-20,12,7075181.0,0,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-21,12,7075181.0,1,1,0,0,,,
Nordeste,MA,,21,,,,2020-03-22,13,7075181.0,2,1,0,0,,,
Nordeste,MA,,21,,,,2020-03-23,13,7075181.0,2,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-24,13,7075181.0,8,6,0,0,,,
Nordeste,MA,,21,,,,2020-03-25,13,7075181.0,8,0,0,0,,,
Nordeste,MA,,21,,,,2020-03-26,13,7075181.0,10,2,0,0,,,
Nordeste,MA,,21,,,,2020-03-27,13,7075181.0,13,3,0,0,,,
Nordeste,MA,,21,,,,2020-03-28,13,7075181.0,14,1,0,0,,,
Nordeste,MA,,21,,,,2020-03-29,14,7075181.0,16,2,0,0,,,
Nordeste,MA,,21,,,,2020-03-30,14,7075181.0,23,7,1,1,,,
Nordeste,MA,,21,,,,2020-03-31,14,7075181.0,31,8,1,0,,,
Nordeste,MA,,21,,,,2020-04-01,14,7075181.0,52,21,1,0,,,
Nordeste,MA,,21,,,,2020-04-02,14,7075181.0,71,19,1,0,,,
Nordeste,MA,,21,,,,2020-04-03,14,7075181.0,81,10,1,0,,,
Nordeste,MA,,21,,,,2020-04-04,14,7075181.0,88,7,1,0,,,
Nordeste,MA,,21,,,,2020-04-05,15,7075181.0,96,8,2,1,,,
Nordeste,MA,,21,,,,2020-04-06,15,7075181.0,133,37,2,0,,,
Nordeste,MA,,21,,,,2020-04-07,15,7075181.0,172,39,4,2,,,
Nordeste,MA,,21,,,,2020-04-08,15,7075181.0,230,58,11,7,,,
Nordeste,MA,,21,,,,2020-04-09,15,7075181.0,273,43,12,1,,,
Nordeste,MA,,21,,,,2020-04-10,15,7075181.0,293,20,16,4,,,
Nordeste,MA,,21,,,,2020-04-11,15,7075181.0,344,51,21,5,,,
Nordeste,MA,,21,,,,2020-04-12,16,7075181.0,398,54,24,3,,,
Nordeste,MA,,21,,,,2020-04-13,16,7075181.0,445,47,27,3,,,
Nordeste,MA,,21,,,,2020-04-14,16,7075181.0,478,33,32,5,,,
Nordeste,MA,,21,,,,2020-04-15,16,7075181.0,630,152,34,2,,,
Nordeste,MA,,21,,,,2020-04-16,16,7075181.0,695,65,37,3,,,
Nordeste,MA,,21,,,,2020-04-17,16,7075181.0,797,102,40,3,,,
Nordeste,MA,,21,,,,2020-04-18,16,7075181.0,1040,243,44,4,,,
Nordeste,MA,,21,,,,2020-04-19,17,7075181.0,1205,165,48,4,,,
Nordeste,MA,,21,,,,2020-04-20,17,7075181.0,1320,115,54,6,,,
Nordeste,MA,,21,,,,2020-04-21,17,7075181.0,1396,76,60,6,,,
Nordeste,MA,,21,,,,2020-04-22,17,7075181.0,1604,208,66,6,,,
Nordeste,MA,,21,,,,2020-04-23,17,7075181.0,1757,153,76,10,,,
Nordeste,MA,,21,,,,2020-04-24,17,7075181.0,1951,194,88,12,,,
Nordeste,MA,,21,,,,2020-04-25,17,7075181.0,2105,154,100,12,,,
Nordeste,MA,,21,,,,2020-04-26,18,7075181.0,2223,118,112,12,,,
Nordeste,MA,,21,,,,2020-04-27,18,7075181.0,2410,187,125,13,,,
Nordeste,MA,,21,,,,2020-04-28,18,7075181.0,2528,118,145,20,,,
Nordeste,MA,,21,,,,2020-04-29,18,7075181.0,2804,276,166,21,,,
Nordeste,MA,,21,,,,2020-04-30,18,7075181.0,3190,386,184,18,,,
Nordeste,MA,,21,,,,2020-05-01,18,7075181.0,3506,316,204,20,,,
Nordeste,MA,,21,,,,2020-05-02,18,7075181.0,3805,299,224,20,,,
Nordeste,MA,,21,,,,2020-05-03,19,7075181.0,4040,235,237,13,,,
Nordeste,MA,,21,,,,2020-05-04,19,7075181.0,4227,187,249,12,,,
Nordeste,MA,,21,,,,2020-05-05,19,7075181.0,4530,303,271,22,,,
Nordeste,MA,,21,,,,2020-05-06,19,7075181.0,5028,498,291,20,,,
Nordeste,MA,,21,,,,2020-05-07,19,7075181.0,5389,361,305,14,,,
Nordeste,MA,,21,,,,2020-05-08,19,7075181.0,5909,520,330,25,,,
Nordeste,MA,,21,,,,2020-05-09,19,7075181.0,6765,856,355,25,,,
Nordeste,MA,,21,,,,2020-05-10,20,7075181.0,7599,834,379,24,,,
Nordeste,MA,,21,,,,2020-05-11,20,7075181.0,8144,545,399,20,,,
Nordeste,MA,,21,,,,2020-05-12,20,7075181.0,8526,382,423,24,,,
Nordeste,MA,,21,,,,2020-05-13,20,7075181.0,9112,586,444,21,,,
Nordeste,MA,,21,,,,2020-05-14,20,7075181.0,9801,689,470,26,,,
Nordeste,MA,,21,,,,2020-05-15,20,7075181.0,10739,938,496,26,,,
Nordeste,MA,,21,,,,2020-05-16,20,7075181.0,11592,853,524,28,,,
Nordeste,MA,,21,,,,2020-05-17,21,7075181.0,12492,900,549,25,,,
Nordeste,MA,,21,,,,2020-05-18,21,7075181.0,13238,746,576,27,,,
Nordeste,MA,,21,,,,2020-05-19,21,7075181.0,14198,960,604,28,,,
Nordeste,MA,,21,,,,2020-05-20,21,7075181.0,15114,916,634,30,,,
Nordeste,MA,,21,,,,2020-05-21,21,7075181.0,16058,944,663,29,,,
Nordeste,MA,,21,,,,2020-05-22,21,7075181.0,17212,1154,693,30,,,
Nordeste,MA,,21,,,,2020-05-23,21,7075181.0,18767,1555,722,29,,,
Nordeste,MA,,21,,,,2020-05-24,22,7075181.0,21191,2424,754,32,,,
Nordeste,MA,,21,,,,2020-05-25,22,7075181.0,22786,1595,784,30,,,
Nordeste,MA,,21,,,,2020-05-26,22,7075181.0,24278,1492,817,33,,,
Nordeste,MA,,21,,,,2020-05-27,22,7075181.0,26145,1867,853,36,,,
Nordeste,MA,,21,,,,2020-05-28,22,7075181.0,27979,1834,887,34,,,
Nordeste,MA,,21,,,,2020-05-29,22,7075181.0,30482,2503,911,24,,,
Nordeste,MA,,21,,,,2020-05-30,22,7075181.0,32620,2138,932,21,,,
Nordeste,MA,,21,,,,2020-05-31,23,7075181.0,34639,2019,955,23,,,
Nordeste,MA,,21,,,,2020-06-01,23,7075181.0,35297,658,976,21,,,
Nordeste,MA,,21,,,,2020-06-02,23,7075181.0,36625,1328,997,21,,,
Nordeste,MA,,21,,,,2020-06-03,23,7075181.0,38174,1549,1028,31,,,
Nordeste,MA,,21,,,,2020-06-04,23,7075181.0,40629,2455,1062,34,,,
Nordeste,MA,,21,,,,2020-06-05,23,7075181.0,43313,2684,1095,33,,,
Nordeste,MA,,21,,,,2020-06-06,23,7075181.0,45470,2157,1132,37,,,
Nordeste,MA,,21,,,,2020-06-07,24,7075181.0,47593,2123,1170,38,,,
Nordeste,MA,,21,,,,2020-06-08,24,7075181.0,49371,1778,1247,77,,,
Nordeste,MA,,21,,,,2020-06-09,24,7075181.0,52069,2698,1285,38,,,
Nordeste,MA,,21,,,,2020-06-10,24,7075181.0,53508,1439,1322,37,,,
Nordeste,MA,,21,,,,2020-06-11,24,7075181.0,55680,2172,1360,38,,,
Nordeste,MA,,21,,,,2020-06-12,24,7075181.0,57605,1925,1399,39,,,
Nordeste,MA,,21,,,,2020-06-13,24,7075181.0,58859,1254,1436,37,,,
Nordeste,MA,,21,,,,2020-06-14,25,7075181.0,59850,991,1467,31,,,
Nordeste,MA,,21,,,,2020-06-15,25,7075181.0,60592,742,1499,32,,,
Nordeste,MA,,21,,,,2020-06-16,25,7075181.0,62711,2119,1537,38,,,
Nordeste,MA,,21,,,,2020-06-17,25,7075181.0,64735,2024,1570,33,,,
Nordeste,MA,,21,,,,2020-06-18,25,7075181.0,66091,1356,1607,37,,,
Nordeste,MA,,21,,,,2020-06-19,25,7075181.0,68500,2409,1645,38,,,
Nordeste,MA,,21,,,,2020-06-20,25,7075181.0,69673,1173,1684,39,,,
Nordeste,MA,,21,,,,2020-06-21,26,7075181.0,70059,386,1721,37,,,
Nordeste,MA,,21,,,,2020-06-22,26,7075181.0,70689,630,1760,39,,,
Nordeste,MA,,21,,,,2020-06-23,26,7075181.0,72021,1332,1797,37,,,
Nordeste,MA,,21,,,,2020-06-24,26,7075181.0,73314,1293,1836,39,,,
Nordeste,MA,,21,,,,2020-06-25,26,7075181.0,74925,1611,1871,35,,,
Nordeste,MA,,21,,,,2020-06-26,26,7075181.0,76698,1773,1906,35,,,
Nordeste,MA,,21,,,,2020-06-27,26,7075181.0,78115,1417,1943,37,,,
Nordeste,MA,,21,,,,2020-06-28,27,7075181.0,78512,397,1982,39,,,
Nordeste,MA,,21,,,,2020-06-29,27,7075181.0,78969,457,2012,30,,,
Nordeste,MA,,21,,,,2020-06-30,27,7075181.0,80451,1482,2048,36,,,
Nordeste,MA,,21,,,,2020-07-01,27,7075181.0,83256,2805,2081,33,,,
Nordeste,MA,,21,,,,2020-07-02,27,7075181.0,86025,2769,2119,38,,,
Nordeste,MA,,21,,,,2020-07-03,27,7075181.0,88214,2189,2153,34,,,
Nordeste,MA,,21,,,,2020-07-04,27,7075181.0,89057,843,2185,32,,,
Nordeste,MA,,21,,,,2020-07-05,28,7075181.0,89714,657,2219,34,,,
Nordeste,MA,,21,,,,2020-07-06,28,7075181.0,90251,537,2250,31,,,
Nordeste,MA,,21,,,,2020-07-07,28,7075181.0,92088,1837,2286,36,,,
Nordeste,MA,,21,,,,2020-07-08,28,7075181.0,92939,851,2324,38,,,
Nordeste,MA,,21,,,,2020-07-09,28,7075181.0,95323,2384,2357,33,,,
Nordeste,MA,,21,,,,2020-07-10,28,7075181.0,96718,1395,2392,35,,,
Nordeste,MA,,21,,,,2020-07-11,28,7075181.0,98398,1680,2426,34,,,
Nordeste,MA,,21,,,,2020-07-12,29,7075181.0,98952,554,2463,37,,,
Nordeste,MA,,21,,,,2020-07-13,29,7075181.0,99830,878,2501,38,,,
Nordeste,MA,,21,,,,2020-07-14,29,7075181.0,101467,1637,2536,35,,,
Nordeste,MA,,21,,,,2020-07-15,29,7075181.0,102469,1002,2572,36,,,
Nordeste,MA,,21,,,,2020-07-16,29,7075181.0,104126,1657,2608,36,,,
Nordeste,MA,,21,,,,2020-07-17,29,7075181.0,105183,1057,2640,32,,,
Nordeste,MA,,21,,,,2020-07-18,29,7075181.0,106092,909,2676,36,,,
Nordeste,MA,,21,,,,2020-07-19,30,7075181.0,106325,233,2708,32,,,
Nordeste,MA,,21,,,,2020-07-20,30,7075181.0,106906,581,2740,32,,,
Nordeste,MA,,21,,,,2020-07-21,30,7075181.0,108154,1248,2778,38,,,
Nordeste,MA,,21,,,,2020-07-22,30,7075181.0,109731,1577,2810,32,,,
Nordeste,MA,,21,,,,2020-07-23,30,7075181.0,111488,1757,2840,30,,,
Nordeste,MA,,21,,,,2020-07-24,30,7075181.0,112683,1195,2871,31,,,
Nordeste,MA,,21,,,,2020-07-25,30,7075181.0,113563,880,2898,27,,,
Nordeste,MA,,21,,,,2020-07-26,31,7075181.0,113891,328,2923,25,,,
Nordeste,MA,,21,,,,2020-07-27,31,7075181.0,114585,694,2943,20,,,
Nordeste,MA,,21,,,,2020-07-28,31,7075181.0,115988,1403,2959,16,,,
Nordeste,MA,,21,,,,2020-07-29,31,7075181.0,117694,1706,2978,19,,,
Nordeste,MA,,21,,,,2020-07-30,31,7075181.0,119262,1568,2996,18,,,
Nordeste,MA,,21,,,,2020-07-31,31,7075181.0,120661,1399,3013,17,,,
Nordeste,MA,,21,,,,2020-08-01,31,7075181.0,121581,920,3032,19,,,
Nordeste,MA,,21,,,,2020-08-02,32,7075181.0,121953,372,3050,18,,,
Nordeste,MA,,21,,,,2020-08-03,32,7075181.0,122482,529,3069,19,,,
Nordeste,MA,,21,,,,2020-08-04,32,7075181.0,123887,1405,3085,16,,,
Nordeste,MA,,21,,,,2020-08-05,32,7075181.0,125459,1572,3103,18,,,
Nordeste,MA,,21,,,,2020-08-06,32,7075181.0,127065,1606,3120,17,,,
Nordeste,MA,,21,,,,2020-08-07,32,7075181.0,128846,1781,3138,18,,,
Nordeste,MA,,21,,,,2020-08-08,32,7075181.0,129700,854,3154,16,,,
Nordeste,MA,,21,,,,2020-08-09,33,7075181.0,130136,436,3169,15,,,
Nordeste,MA,,21,,,,2020-08-10,33,7075181.0,130566,430,3187,18,,,
Nordeste,MA,,21,,,,2020-08-11,33,7075181.0,132060,1494,3204,17,,,
Nordeste,MA,,21,,,,2020-08-12,33,7075181.0,133265,1205,3215,11,,,
Nordeste,MA,,21,,,,2020-08-13,33,7075181.0,134193,928,3228,13,,,
Nordeste,MA,,21,,,,2020-08-14,33,7075181.0,135324,1131,3240,12,,,
Nordeste,MA,,21,,,,2020-08-15,33,7075181.0,136280,956,3253,13,,,
Nordeste,MA,,21,,,,2020-08-16,34,7075181.0,136853,573,3264,11,,,
Nordeste,MA,,21,,,,2020-08-17,34,7075181.0,137408,555,3277,13,,,
Nordeste,MA,,21,,,,2020-08-18,34,7075181.0,139185,1777,3289,12,,,
Nordeste,MA,,21,,,,2020-08-19,34,7075181.0,140571,1386,3302,13,,,
Nordeste,MA,,21,,,,2020-08-20,34,7075181.0,141860,1289,3315,13,,,
Nordeste,MA,,21,,,,2020-08-21,34,7075181.0,143103,1243,3328,13,,,
Nordeste,MA,,21,,,,2020-08-22,34,7075181.0,143873,770,3340,12,,,
Nordeste,MA,,21,,,,2020-08-23,35,7075181.0,144400,527,3352,12,,,
Nordeste,MA,,21,,,,2020-08-24,35,7075181.0,144895,495,3365,13,,,
Nordeste,MA,,21,,,,2020-08-25,35,7075181.0,145921,1026,3377,12,,,
Nordeste,MA,,21,,,,2020-08-26,35,7075181.0,147676,1755,3390,13,,,
Nordeste,MA,,21,,,,2020-08-27,35,7075181.0,148923,1247,3402,12,,,
Nordeste,MA,,21,,,,2020-08-28,35,7075181.0,150144,1221,3412,10,,,
Nordeste,MA,,21,,,,2020-08-29,35,7075181.0,150895,751,3424,12,,,
Nordeste,MA,,21,,,,2020-08-30,36,7075181.0,151212,317,3436,12,,,
Nordeste,MA,,21,,,,2020-08-31,36,7075181.0,151615,403,3446,10,,,
